year,district_name,district_code,subject,avg_scaled_score,sgp,n_students,participation_rate
2023,Dedham,730000,MATH,509.0,57.0,         181,97.0
2023,Dedham,730000,SCI,502.0,,         171,99.0
2023,Dennis-Yarmouth,6450000,ELA,496.0,48.0,         180,97.0
2023,Dennis-Yarmouth,6450000,MATH,497.0,52.0,         181,96.0
2023,Dennis-Yarmouth,6450000,SCI,494.0,,         158,98.0
2023,Dighton-Rehoboth,6500000,ELA,513.0,60.0,         170,99.0
2023,Dighton-Rehoboth,6500000,MATH,504.0,63.0,         167,98.0
2023,Dighton-Rehoboth,6500000,SCI,503.0,,         158,100.0
2023,Douglas,770000,ELA,504.0,48.0,          68,100.0
2023,Douglas,770000,MATH,497.0,43.0,          66,97.0
2023,Douglas,770000,SCI,502.0,,          61,99.0
2023,Dover-Sherborn,6550000,ELA,520.0,53.0,         155,98.0
2023,Dover-Sherborn,6550000,MATH,520.0,56.0,         156,99.0
2023,Dover-Sherborn,6550000,SCI,523.0,,         154,100.0
2023,Dracut,790000,ELA,499.0,49.0,         201,98.0
2023,Dracut,790000,MATH,497.0,43.0,         200,98.0
2023,Dracut,790000,SCI,491.0,,         177,99.0
2023,Dudley-Charlton Reg,6580000,ELA,499.0,38.0,         216,98.0
2023,Dudley-Charlton Reg,6580000,MATH,501.0,51.0,         214,98.0
2023,Dudley-Charlton Reg,6580000,SCI,500.0,,         199,100.0
2023,Duxbury,820000,ELA,520.0,57.0,         223,97.0
2023,Duxbury,820000,MATH,518.0,68.0,         226,98.0
2023,Duxbury,820000,SCI,519.0,,         225,100.0
2023,East Bridgewater,830000,ELA,499.0,37.0,         123,98.0
2023,East Bridgewater,830000,MATH,492.0,32.0,         121,98.0
2023,East Bridgewater,830000,SCI,492.0,,         114,100.0
2023,East Longmeadow,870000,ELA,506.0,36.0,         183,99.0
2023,East Longmeadow,870000,MATH,501.0,43.0,         182,98.0
2023,East Longmeadow,870000,SCI,505.0,,         177,99.0
2023,Easthampton,860000,ELA,505.0,49.0,          96,99.0
2023,Easthampton,860000,MATH,499.0,40.0,          95,99.0
2023,Easthampton,860000,SCI,502.0,,          91,100.0
2023,Easton,880000,ELA,510.0,52.0,         292,100.0
2023,Easton,880000,MATH,510.0,56.0,         289,99.0
2023,Easton,880000,SCI,506.0,,         268,100.0
2023,Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District),4520000,ELA,493.0,46.0,          88,100.0
2023,Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District),4520000,MATH,487.0,44.0,          88,100.0
2023,Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District),4520000,SCI,483.0,,          72,100.0
2023,Essex North Shore Agricultural and Technical School District,8170000,ELA,515.0,62.0,         435,99.0
2023,Essex North Shore Agricultural and Technical School District,8170000,MATH,503.0,46.0,         433,99.0
2023,Essex North Shore Agricultural and Technical School District,8170000,SCI,508.0,,         419,99.0
2023,Everett,930000,ELA,488.0,49.0,         561,98.0
2023,Everett,930000,MATH,486.0,36.0,         562,99.0
2023,Everett,930000,SCI,483.0,,         478,100.0
2023,Excel Academy Charter (District),4100000,ELA,504.0,54.0,         172,99.0
2023,Excel Academy Charter (District),4100000,MATH,494.0,50.0,         170,97.0
2023,Excel Academy Charter (District),4100000,SCI,496.0,,         161,100.0
2023,Fairhaven,940000,ELA,497.0,39.0,         157,100.0
2023,Fairhaven,940000,MATH,499.0,42.0,         156,99.0
2023,Fairhaven,940000,SCI,495.0,,         145,99.0
2023,Fall River,950000,ELA,492.0,45.0,         585,93.0
2023,Fall River,950000,MATH,487.0,34.0,         574,94.0
2023,Fall River,950000,SCI,485.0,,         514,97.0
2023,Falmouth,960000,ELA,508.0,52.0,         207,99.0
2023,Falmouth,960000,MATH,501.0,52.0,         207,100.0
2023,Falmouth,960000,SCI,501.0,,         181,100.0
2023,Fitchburg,970000,ELA,487.0,34.0,         322,98.0
2023,Fitchburg,970000,MATH,485.0,36.0,         316,97.0
2023,Fitchburg,970000,SCI,479.0,,         262,99.0
2023,Four Rivers Charter Public (District),4130000,ELA,519.0,64.0,          38,100.0
2023,Four Rivers Charter Public (District),4130000,MATH,507.0,74.0,          38,100.0
2023,Four Rivers Charter Public (District),4130000,SCI,510.0,,          35,100.0
2023,Foxborough,990000,ELA,508.0,47.0,         192,98.0
2023,Foxborough,990000,MATH,510.0,55.0,         193,99.0
2023,Foxborough,990000,SCI,509.0,,         182,99.0
2023,Foxborough Regional Charter (District),4460000,ELA,503.0,47.0,          93,100.0
2023,Foxborough Regional Charter (District),4460000,MATH,494.0,36.0,          93,100.0
2023,Foxborough Regional Charter (District),4460000,SCI,492.0,,          92,100.0
2023,Framingham,1000000,ELA,496.0,49.0,         576,94.0
2023,Framingham,1000000,MATH,498.0,55.0,         577,96.0
2023,Framingham,1000000,SCI,496.0,,         501,98.0
2023,Francis W. Parker Charter Essential (District),4780000,ELA,514.0,48.0,          62,97.0
2023,Francis W. Parker Charter Essential (District),4780000,MATH,506.0,49.0,          62,97.0
2023,Francis W. Parker Charter Essential (District),4780000,SCI,502.0,,          62,97.0
2023,Franklin,1010000,ELA,512.0,49.0,         402,99.0
2023,Franklin,1010000,MATH,509.0,54.0,         399,100.0
2023,Franklin,1010000,SCI,516.0,,         383,100.0
2023,Franklin County Regional Vocational Technical,8180000,ELA,497.0,42.0,         161,99.0
2023,Franklin County Regional Vocational Technical,8180000,MATH,493.0,50.0,         162,100.0
2023,Franklin County Regional Vocational Technical,8180000,SCI,495.0,,         156,99.0
2023,Freetown-Lakeville,6650000,ELA,514.0,64.0,         175,99.0
2023,Freetown-Lakeville,6650000,MATH,507.0,50.0,         176,100.0
2023,Freetown-Lakeville,6650000,SCI,505.0,,         163,99.0
2023,Frontier,6700000,ELA,507.0,42.0,         101,100.0
2023,Frontier,6700000,MATH,509.0,53.0,         100,100.0
2023,Frontier,6700000,SCI,502.0,,          92,100.0
2023,Gardner,1030000,ELA,493.0,47.0,         178,96.0
2023,Gardner,1030000,MATH,492.0,55.0,         175,95.0
2023,Gardner,1030000,SCI,485.0,,         144,99.0
2023,Gateway,6720000,ELA,498.0,36.0,          28,93.0
2023,Gateway,6720000,MATH,497.0,52.0,          29,97.0
2023,Gateway,6720000,SCI,496.0,,          25,100.0
2023,Georgetown,1050000,ELA,500.0,43.0,          68,99.0
2023,Georgetown,1050000,MATH,498.0,58.0,          68,99.0
2023,Georgetown,1050000,SCI,502.0,,          61,96.0
2023,Gill-Montague,6740000,ELA,492.0,46.0,          48,96.0
2023,Gill-Montague,6740000,MATH,490.0,44.0,          48,96.0
2023,Gill-Montague,6740000,SCI,487.0,,          41,98.0
2023,Global Learning Charter Public (District),4960000,ELA,506.0,63.0,          39,100.0
2023,Global Learning Charter Public (District),4960000,MATH,495.0,58.0,          39,100.0
2023,Global Learning Charter Public (District),4960000,SCI,489.0,,          39,100.0
2023,Gloucester,1070000,ELA,494.0,37.0,         176,99.0
2023,Gloucester,1070000,MATH,495.0,51.0,         173,98.0
2023,Gloucester,1070000,SCI,489.0,,         162,100.0
2023,Grafton,1100000,ELA,510.0,53.0,         226,100.0
2023,Grafton,1100000,MATH,508.0,43.0,         225,99.0
2023,Grafton,1100000,SCI,505.0,,         217,100.0
2023,Granby,1110000,ELA,503.0,48.0,          46,96.0
2023,Granby,1110000,MATH,499.0,58.0,          46,96.0
2023,Granby,1110000,SCI,495.0,,          41,100.0
2023,Greater Commonwealth Virtual District,39010000,ELA,502.0,45.0,          83,72.0
2023,Greater Commonwealth Virtual District,39010000,MATH,491.0,35.0,          90,79.0
2023,Greater Commonwealth Virtual District,39010000,SCI,488.0,,          49,87.0
2023,Greater Fall River Regional Vocational Technical,8210000,ELA,507.0,50.0,         365,100.0
2023,Greater Fall River Regional Vocational Technical,8210000,MATH,503.0,46.0,         364,100.0
2023,Greater Fall River Regional Vocational Technical,8210000,SCI,504.0,,         348,100.0
2023,Greater Lawrence Regional Vocational Technical,8230000,ELA,500.0,46.0,         430,100.0
2023,Greater Lawrence Regional Vocational Technical,8230000,MATH,492.0,35.0,         429,100.0
2023,Greater Lawrence Regional Vocational Technical,8230000,SCI,494.0,,         408,100.0
2023,Greater Lowell Regional Vocational Technical,8280000,ELA,502.0,53.0,         583,100.0
2023,Greater Lowell Regional Vocational Technical,8280000,MATH,499.0,48.0,         585,100.0
2023,Greater Lowell Regional Vocational Technical,8280000,SCI,496.0,,         563,100.0
2023,Greater New Bedford Regional Vocational Technical,8250000,ELA,502.0,49.0,         532,100.0
2023,Greater New Bedford Regional Vocational Technical,8250000,MATH,500.0,57.0,         527,99.0
2023,Greater New Bedford Regional Vocational Technical,8250000,SCI,499.0,,         516,99.0
2023,Greenfield,1140000,ELA,492.0,39.0,          85,96.0
2023,Greenfield,1140000,MATH,492.0,47.0,          81,92.0
2023,Greenfield,1140000,SCI,482.0,,          80,98.0
2023,Groton-Dunstable,6730000,ELA,522.0,58.0,         167,99.0
2023,Groton-Dunstable,6730000,MATH,519.0,67.0,         166,99.0
2023,Groton-Dunstable,6730000,SCI,516.0,,         164,99.0
2023,Hadley,1170000,ELA,512.0,60.0,          44,100.0
2023,Hadley,1170000,MATH,504.0,67.0,          43,98.0
2023,Hadley,1170000,SCI,505.0,,          40,100.0
2023,Hamilton-Wenham,6750000,ELA,521.0,54.0,         113,99.0
2023,Hamilton-Wenham,6750000,MATH,514.0,55.0,         112,98.0
2023,Hamilton-Wenham,6750000,SCI,517.0,,         108,98.0
2023,Hampden Charter School of Science (District),4990000,ELA,510.0,58.0,          72,97.0
2023,Hampden Charter School of Science (District),4990000,MATH,505.0,57.0,          72,97.0
2023,Hampden Charter School of Science (District),4990000,SCI,497.0,,          65,100.0
2023,Hampden Charter School of Science West (District),35160000,ELA,509.0,58.0,          51,100.0
2023,Hampden Charter School of Science West (District),35160000,MATH,501.0,51.0,          50,100.0
2023,Hampden Charter School of Science West (District),35160000,SCI,500.0,,          44,100.0
2023,Hampden-Wilbraham,6800000,ELA,511.0,53.0,         245,99.0
2023,Hampden-Wilbraham,6800000,MATH,510.0,65.0,         245,99.0
2023,Hampden-Wilbraham,6800000,SCI,505.0,,         235,100.0
2023,Hampshire,6830000,ELA,510.0,49.0,         104,98.0
2023,Hampshire,6830000,MATH,502.0,54.0,         105,99.0
2023,Hampshire,6830000,SCI,501.0,,          94,97.0
2023,Hanover,1220000,ELA,510.0,38.0,         170,99.0
2023,Hanover,1220000,MATH,509.0,47.0,         168,98.0
2023,Hanover,1220000,SCI,506.0,,         165,99.0
2023,Harvard,1250000,ELA,521.0,62.0,          84,98.0
2023,Harvard,1250000,MATH,513.0,69.0,          85,99.0
2023,Harvard,1250000,SCI,516.0,,          73,99.0
2023,Hatfield,1270000,ELA,512.0,,          18,100.0
2023,Hatfield,1270000,MATH,508.0,,          18,100.0
2023,Hatfield,1270000,SCI,505.0,,          18,100.0
2023,Haverhill,1280000,ELA,493.0,40.0,         467,97.0
2023,Haverhill,1280000,MATH,491.0,40.0,         456,95.0
2023,Haverhill,1280000,SCI,490.0,,         422,98.0
2023,Hingham,1310000,ELA,524.0,52.0,         270,99.0
2023,Hingham,1310000,MATH,516.0,61.0,         268,98.0
2023,Hingham,1310000,SCI,519.0,,         255,99.0
2023,Holbrook,1330000,ELA,504.0,52.0,          72,99.0
2023,Holbrook,1330000,MATH,493.0,47.0,          73,100.0
2023,Holbrook,1330000,SCI,493.0,,          62,99.0
2023,Holliston,1360000,ELA,511.0,49.0,         204,100.0
2023,Holliston,1360000,MATH,509.0,54.0,         203,100.0
2023,Holliston,1360000,SCI,512.0,,         189,100.0
2023,Holyoke,1370000,ELA,486.0,42.0,         363,98.0
2023,Holyoke,1370000,MATH,479.0,34.0,         358,96.0
2023,Holyoke,1370000,SCI,480.0,,         318,96.0
2023,Hoosac Valley Regional,6030000,ELA,497.0,54.0,          44,100.0
2023,Hoosac Valley Regional,6030000,MATH,486.0,44.0,          43,100.0
2023,Hoosac Valley Regional,6030000,SCI,488.0,,          38,100.0
2023,Hopedale,1380000,ELA,513.0,65.0,          64,98.0
2023,Hopedale,1380000,MATH,506.0,54.0,          64,98.0
2023,Hopedale,1380000,SCI,500.0,,          61,100.0
2023,Hopkinton,1390000,ELA,523.0,58.0,         326,98.0
2023,Hopkinton,1390000,MATH,523.0,52.0,         325,98.0
2023,Hopkinton,1390000,SCI,523.0,,         311,98.0
2023,Hudson,1410000,ELA,501.0,53.0,         175,98.0
2023,Hudson,1410000,MATH,496.0,55.0,         173,97.0
2023,Hudson,1410000,SCI,495.0,,         156,99.0
2023,Hull,1420000,ELA,513.0,61.0,          62,94.0
2023,Hull,1420000,MATH,505.0,59.0,          64,98.0
2023,Hull,1420000,SCI,500.0,,          61,97.0
2023,Innovation Academy Charter (District),4350000,ELA,508.0,48.0,         100,97.0
2023,Innovation Academy Charter (District),4350000,MATH,506.0,53.0,         101,98.0
2023,Innovation Academy Charter (District),4350000,SCI,506.0,,          91,98.0
2023,Ipswich,1440000,ELA,510.0,56.0,         127,98.0
2023,Ipswich,1440000,MATH,507.0,50.0,         127,98.0
2023,Ipswich,1440000,SCI,510.0,,         119,99.0
2023,KIPP Academy Lynn Charter (District),4290000,ELA,500.0,59.0,         125,100.0
2023,KIPP Academy Lynn Charter (District),4290000,MATH,494.0,44.0,         124,99.0
2023,KIPP Academy Lynn Charter (District),4290000,SCI,487.0,,         116,100.0
2023,King Philip,6900000,ELA,509.0,48.0,         267,98.0
2023,King Philip,6900000,MATH,504.0,56.0,         268,99.0
2023,King Philip,6900000,SCI,506.0,,         252,98.0
2023,Lawrence,1490000,ELA,479.0,35.0,         733,95.0
2023,Lawrence,1490000,MATH,481.0,31.0,         736,96.0
2023,Lawrence,1490000,SCI,479.0,,         644,98.0
2023,Lee,1500000,ELA,506.0,51.0,          54,100.0
2023,Lee,1500000,MATH,502.0,55.0,          53,98.0
2023,Lee,1500000,SCI,493.0,,          51,100.0
2023,Leicester,1510000,ELA,501.0,49.0,          91,100.0
2023,Leicester,1510000,MATH,496.0,44.0,          92,100.0
2023,Leicester,1510000,SCI,499.0,,          80,100.0
2023,Lenox,1520000,ELA,519.0,58.0,          59,100.0
2023,Lenox,1520000,MATH,506.0,65.0,          59,100.0
2023,Lenox,1520000,SCI,504.0,,          54,100.0
2023,Leominster,1530000,ELA,495.0,45.0,         455,98.0
2023,Leominster,1530000,MATH,494.0,40.0,         454,99.0
2023,Leominster,1530000,SCI,495.0,,         412,100.0
2023,Lexington,1550000,ELA,525.0,58.0,         597,100.0
2023,Lexington,1550000,MATH,530.0,69.0,         597,100.0
2023,Lexington,1550000,SCI,528.0,,         561,100.0
2023,Libertas Academy Charter School (District),35140000,ELA,498.0,53.0,          70,99.0
2023,Libertas Academy Charter School (District),35140000,MATH,494.0,49.0,          71,97.0
2023,Libertas Academy Charter School (District),35140000,SCI,484.0,,          58,96.0
2023,Lincoln-Sudbury,6950000,ELA,517.0,45.0,         395,99.0
2023,Lincoln-Sudbury,6950000,MATH,518.0,56.0,         395,99.0
2023,Lincoln-Sudbury,6950000,SCI,516.0,,         373,99.0
2023,Littleton,1580000,ELA,511.0,48.0,         121,99.0
2023,Littleton,1580000,MATH,512.0,65.0,         122,100.0
2023,Littleton,1580000,SCI,520.0,,         116,100.0
2023,Longmeadow,1590000,ELA,515.0,49.0,         232,100.0
2023,Longmeadow,1590000,MATH,514.0,72.0,         232,100.0
2023,Longmeadow,1590000,SCI,514.0,,         223,100.0
2023,Lowell,1600000,ELA,493.0,48.0,         748,95.0
2023,Lowell,1600000,MATH,490.0,40.0,         727,94.0
2023,Lowell,1600000,SCI,488.0,,         613,94.0
2023,Lowell Middlesex Academy Charter (District),4580000,ELA,481.0,,          21,81.0
2023,Lowell Middlesex Academy Charter (District),4580000,MATH,473.0,,          17,68.0
2023,Ludlow,1610000,ELA,505.0,59.0,         194,97.0
2023,Ludlow,1610000,MATH,501.0,60.0,         195,97.0
2023,Ludlow,1610000,SCI,496.0,,         188,100.0
2023,Lunenburg,1620000,ELA,505.0,45.0,         101,99.0
2023,Lunenburg,1620000,MATH,505.0,55.0,         101,99.0
2023,Lunenburg,1620000,SCI,504.0,,          90,96.0
2023,Lynn,1630000,ELA,485.0,46.0,"       1,409",97.0
2023,Lynn,1630000,MATH,482.0,37.0,"       1,370",96.0
2023,Lynn,1630000,SCI,483.0,,"       1,155",98.0
2023,Lynnfield,1640000,ELA,517.0,46.0,         144,100.0
2023,Lynnfield,1640000,MATH,511.0,41.0,         144,100.0
2023,Lynnfield,1640000,SCI,511.0,,         137,99.0
2023,Malden,1650000,ELA,499.0,45.0,         440,98.0
2023,Malden,1650000,MATH,494.0,38.0,         440,98.0
2023,Malden,1650000,SCI,497.0,,         357,97.0
2023,Manchester Essex Regional,6980000,ELA,515.0,59.0,         110,96.0
2023,Manchester Essex Regional,6980000,MATH,511.0,52.0,         111,97.0
2023,Manchester Essex Regional,6980000,SCI,511.0,,         106,99.0
2023,Mansfield,1670000,ELA,516.0,63.0,         245,99.0
2023,Mansfield,1670000,MATH,511.0,57.0,         244,99.0
2023,Mansfield,1670000,SCI,507.0,,         223,100.0
2023,Map Academy Charter School (District),35170000,ELA,485.0,,          46,87.0
2023,Map Academy Charter School (District),35170000,MATH,481.0,,          46,91.0
2023,Map Academy Charter School (District),35170000,SCI,483.0,,          24,95.0
2023,Marblehead,1680000,ELA,514.0,44.0,         235,97.0
2023,Marblehead,1680000,MATH,512.0,39.0,         234,96.0
2023,Marblehead,1680000,SCI,516.0,,         223,98.0
2023,Marlborough,1700000,ELA,489.0,47.0,         272,98.0
2023,Marlborough,1700000,MATH,490.0,44.0,         269,97.0
2023,Marlborough,1700000,SCI,487.0,,         200,99.0
2023,Marshfield,1710000,ELA,514.0,50.0,         327,99.0
2023,Marshfield,1710000,MATH,508.0,53.0,         326,99.0
2023,Marshfield,1710000,SCI,506.0,,         319,99.0
2023,Martha's Vineyard,7000000,ELA,507.0,52.0,         191,97.0
2023,Martha's Vineyard,7000000,MATH,501.0,42.0,         189,96.0
2023,Martha's Vineyard,7000000,SCI,499.0,,         168,96.0
2023,Masconomet,7050000,ELA,515.0,49.0,         213,98.0
2023,Masconomet,7050000,MATH,513.0,60.0,         216,99.0
2023,Masconomet,7050000,SCI,512.0,,         210,100.0
2023,Mashpee,1720000,ELA,511.0,58.0,         113,98.0
2023,Mashpee,1720000,MATH,500.0,56.0,         112,97.0
2023,Mashpee,1720000,SCI,500.0,,         100,97.0
2023,Match Charter Public School (District),4690000,ELA,500.0,41.0,          71,100.0
2023,Match Charter Public School (District),4690000,MATH,502.0,64.0,          71,100.0
2023,Match Charter Public School (District),4690000,SCI,492.0,,          70,100.0
2023,Maynard,1740000,ELA,502.0,50.0,          81,97.0
2023,Maynard,1740000,MATH,500.0,53.0,          81,95.0
2023,Maynard,1740000,SCI,500.0,,          72,99.0
